user_id,trip_frequency,avg_booking_value,destination_diversity,session_duration_min,search_count,advance_booking_days,cancellation_rate,loyalty_points,mobile_usage_pct,avg_trip_duration_days,repeat_destination_rate,account_age_days
VYG01047,5.0,3744.84,12.0,31.1,67,,0.199,4414.0,0.583,6.0,0.1,889.0
VYG01048,5.1,4247.39,9.0,20.3,44,12.0,0.349,2977.0,0.496,4.0,0.662,786.0
VYG01049,3.1,6071.6,7.0,42.9,57,39.0,0.4,4670.0,0.646,5.0,0.401,1370.0
VYG01050,5.0,6159.61,9.0,34.0,48,30.0,0.028,2102.0,0.547,5.0,0.331,732.0
VYG01051,4.0,11121.85,11.0,56.5,83,21.0,0.139,4120.0,0.692,3.0,0.303,532.0
VYG01052,4.8,5379.82,9.0,26.4,48,56.0,0.151,4193.0,0.471,6.0,0.148,699.0
VYG01053,4.5,7607.5,12.0,27.2,58,12.0,0.064,231.0,0.758,8.0,0.47,418.0
VYG01054,5.7,5064.64,7.0,40.2,80,35.0,0.156,3608.0,0.74,5.0,0.128,942.0
VYG01055,3.6,8490.59,8.0,26.8,44,35.0,0.024,2336.0,0.429,4.0,0.413,644.0
VYG01056,5.2,4843.42,9.0,23.4,63,24.0,0.231,1531.0,0.408,2.0,0.64,418.0
VYG01057,2.6,6253.94,10.0,21.9,40,8.0,0.307,4431.0,0.382,3.0,0.535,896.0
VYG01058,2.0,3979.83,9.0,22.5,37,27.0,0.4,4493.0,0.671,2.0,0.533,554.0
VYG01059,4.2,3385.65,8.0,37.8,61,38.0,0.15,3858.0,0.633,6.0,0.3,703.0
VYG01060,5.1,10479.38,10.0,53.9,76,23.0,0.4,3133.0,0.484,6.0,0.616,1188.0
VYG01061,,2905.41,11.0,18.3,75,21.0,0.306,4051.0,0.733,,0.508,643.0
VYG01062,4.2,3395.94,11.0,33.4,55,21.0,0.152,1251.0,0.673,5.0,0.329,711.0
VYG01063,2.0,6406.35,12.0,45.7,65,27.0,0.288,3610.0,0.823,7.0,0.661,767.0
VYG01064,5.0,13072.82,8.0,45.8,40,41.0,0.238,4018.0,0.533,4.0,0.348,453.0
VYG01065,7.7,7905.05,11.0,38.5,45,22.0,0.17,3255.0,0.569,5.0,0.458,1024.0
VYG01066,6.2,,12.0,38.0,50,47.0,0.4,2308.0,0.805,7.0,0.62,692.0
VYG01067,6.2,8525.3,10.0,40.4,56,,0.202,3173.0,0.613,4.0,0.393,1025.0
  VYG01068,4.0,5708.68,7.0,43.2,28,21.0,0.157,5082.0,0.364,3.0,0.157,1288.0
VYG01069,5.0,3649.96,8.0,12.0,62,18.0,0.157,2512.0,0.859,2.0,0.695,995.0
VYG01070,2.0,2816.96,11.0,28.4,47,14.0,0.186,4206.0,0.59,5.0,0.242,1445.0
VYG01071,4.8,8379.72,11.0,32.6,57,32.0,0.4,1885.0,0.672,6.0,0.183,510.0
VYG01072,3.1,6986.41,10.0,23.1,23,30.0,0.327,2748.0,0.656,5.0,0.589,279.0
VYG01073,4.0,6802.17,14.0,35.5,56,36.0,0.094,1779.0,0.739,2.0,0.1,311.0
VYG01074,4.4,5990.97,12.0,23.7,60,39.0,0.169,4941.0,0.449,2.0,,462.0
VYG01075,5.0,,13.0,26.6,40,28.0,0.316,3886.0,0.593,5.0,0.598,460.0
VYG01076,5.4,3113.01,6.0,29.8,63,10.0,0.295,3350.0,0.821,3.0,0.365,833.0
VYG01077,5.2,13491.04,10.0,35.6,71,36.0,0.245,2411.0,0.39,,0.154,909.0
VYG01078,6.5,11182.89,7.0,24.0,25,26.0,0.162,3054.0,0.695,7.0,0.128,1035.0
VYG01079,3.1,17703.77,8.0,42.0,48,29.0,0.131,4625.0,0.642,3.0,0.39,829.0
VYG01080,5.1,5560.96,9.0,31.7,48,22.0,0.218,3118.0,0.496,4.0,0.7,754.0
VYG01081,3.6,5835.34,15.0,49.7,72,33.0,0.4,3988.0,0.637,8.0,0.32,968.0
VYG01082,4.6,4279.94,7.0,30.9,67,25.0,0.4,4130.0,0.57,6.0,0.352,677.0
VYG01083,3.6,13428.12,8.0,38.7,17,21.0,0.096,2313.0,0.652,3.0,0.417,1098.0
VYG01084,7.2,4478.19,13.0,41.4,77,29.0,0.18,4143.0,0.679,2.0,0.34,603.0
VYG01085,4.3,2166.29,,25.5,null,6.0,0.008,2126.0,0.554,3.0,0.349,795.0
VYG01086,6.1,11924.9,11.0,56.9,78,31.0,0.4,2717.0,0.548,5.0,0.218,532.0
VYG01087,3.9,3616.89,13.0,27.6,64,47.0,0.17,1202.0,0.806,3.0,0.457,798.0
VYG01088,4.2,5765.36,9.0,38.7,53,9.0,0.322,4694.0,0.2,5.0,0.248,1073.0
VYG01089,5.5,16060.84,14.0,17.7,40,33.0,0.069,3591.0,0.585,5.0,0.22,561.0
VYG01090,5.2,11996.54,8.0,35.9,53,46.0,0.396,3883.0,0.528,4.0,0.285,160.0
VYG01091,3.7,4392.69,9.0,27.1,39,,0.182,3851.0,0.314,3.0,0.564,266.0
VYG01092,5.4,4345.34,6.0,46.1,44,21.0,0.038,4847.0,0.849,6.0,0.439,715.0
VYG01093,5.0,4413.29,10.0,43.2,75,34.0,0.4,4042.0,0.73,4.0,0.343,737.0
VYG01094,5.3,4595.05,12.0,44.0,42,29.0,0.4,3012.0,0.467,4.0,0.195,1429.0
VYG01095,4.5,6572.7,7.0,33.6,42,38.0,0.013,5930.0,0.4,2.0,0.575,1448.0
VYG01096,5.7,5374.4,9.0,21.9,52,13.0,0.072,4102.0,0.578,4.0,0.238,271.0
VYG01097,4.6,3015.09,11.0,35.1,55,52.0,0.176,1748.0,0.472,6.0,0.169,716.0
VYG01098,,4667.49,9.0,28.7,46,18.0,0.192,930.0,0.563,2.0,0.158,533.0
VYG01099,5.6,7110.13,5.0,38.5,46,43.0,0.079,2389.0,0.899,6.0,0.7,883.0
VYG01100,2.2,7629.8,11.0,46.2,78,29.0,0.212,4119.0,0.923,6.0,0.333,770.0
VYG01101,5.0,4982.77,5.0,47.8,63,43.0,0.157,4376.0,0.615,7.0,0.275,1310.0
VYG01102,6.4,5468.29,9.0,37.3,38,5.0,0.145,3280.0,0.893,7.0,0.343,653.0
VYG01103,3.8,5416.47,16.0,55.4,34,24.0,0.165,2829.0,0.295,5.0,0.215,1150.0
VYG01104,4.6,3734.16,13.0,43.1,34,16.0,0.297,3005.0,0.338,5.0,0.376,780.0
VYG01105,4.6,6417.58,5.0,30.7,35,20.0,0.092,2746.0,0.805,3.0,0.468,207.0
VYG01106,3.4,4308.51,9.0,43.7,39,35.0,0.193,1390.0,0.591,4.0,0.379,1161.0
VYG01107,6.7,14936.66,11.0,41.6,41,,0.169,2126.0,0.724,4.0,0.623,641.0
VYG01108,6.0,,,12.0,61,20.0,0.107,2941.0,0.815,3.0,,856.0
VYG01109,2.2,,3.0,-8.4,49,19.0,0.4,3600.0,0.653,3.0,0.211,859.0
VYG01110,3.9,4415.18,,38.1,49,29.0,0.192,2769.0,0.56,4.0,0.283,960.0
VYG01111,6.9,8333.95,10.0,36.7,60,24.0,0.151,3499.0,0.854,2.0,0.291,600.0
VYG01112,4.0,5230.54,9.0,48.6,45,29.0,0.4,,0.95,6.0,0.157,70.0
VYG01113,4.9,4770.16,6.0,52.7,50,26.0,0.294,,0.43,4.0,0.279,60.0
VYG01114,3.7,5614.66,12.0,19.4,44,8.0,0.184,3446.0,0.427,5.0,0.661,564.0
VYG01115,2.4,5551.21,5.0,45.1,57,12.0,0.314,2097.0,0.387,7.0,0.648,404.0
VYG01116,5.4,7685.95,13.0,25.8,74,42.0,0.353,2963.0,0.457,5.0,0.564,595.0
VYG01117,4.8,5464.95,11.0,23.4,74,28.0,0.4,3713.0,0.784,3.0,0.524,884.0
VYG01118,4.8,8462.79,9.0,46.8,30,28.0,0.068,2678.0,0.468,6.0,0.624,276.0
VYG01119,5.3,3410.29,9.0,38.1,69,35.0,0.063,1871.0,0.616,8.0,0.212,485.0
VYG01120,3.2,7341.01,3.0,38.0,60,32.0,0.248,2251.0,0.423,6.0,0.7,974.0
VYG01121,5.1,5071.87,9.0,31.9,76,35.0,0.243,2592.0,0.444,5.0,0.553,428.0
VYG01122,2.8,12442.86,12.0,23.6,95,34.0,0.4,6201.0,0.392,5.0,0.678,394.0
VYG01123,4.6,4082.31,9.0,47.5,59,5.0,0.4,3085.0,0.54,6.0,0.578,974.0
VYG01124,5.4,6061.35,14.0,56.0,74,24.0,0.188,3149.0,0.617,4.0,0.7,436.0
VYG01125,3.6,6673.22,14.0,31.4,41,10.0,0.4,1964.0,0.698,6.0,0.461,527.0
VYG01126,4.0,4544.47,8.0,28.3,50,32.0,0.091,2296.0,0.406,4.0,0.494,687.0
VYG01127,8.0,9370.49,4.0,35.9,71,23.0,0.02,4110.0,0.493,3.0,0.653,592.0
VYG01128,4.0,8284.15,,38.0,75,16.0,0.201,2036.0,0.499,2.0,0.191,1070.0
VYG01129,5.6,8728.29,11.0,32.3,61,10.0,0.4,4384.0,0.85,5.0,0.7,525.0
VYG01130,5.7,6456.82,11.0,33.4,49,48.0,0.218,5254.0,0.469,3.0,0.692,732.0
VYG01131,3.5,4952.95,8.0,32.4,41,12.0,0.219,3265.0,0.779,4.0,0.7,717.0
VYG01132,,4233.02,13.0,49.7,62,15.0,0.337,3520.0,0.61,4.0,0.328,559.0
VYG01133 ,5.2,15525.77,11.0,31.1,58,43.0,0.4,3778.0,0.587,4.0,0.228,939.0
VYG01134,6.1,6790.89,7.0,12.0,45,29.0,0.252,4797.0,0.742,6.0,0.22,564.0
VYG01135,6.1,27835.13,7.0,38.0,86,29.0,0.4,4068.0,0.713,3.0,0.363,750.0
VYG01136,4.8,3236.41,11.0,38.2,43,7.0,0.376,3945.0,0.895,4.0,0.29,828.0
VYG01137,6.7,3943.94,13.0,20.2,31,15.0,0.337,4449.0,0.744,5.0,0.425,826.0
VYG01138,5.1,3327.88,10.0,46.5,87,39.0,0.105,5711.0,0.472,3.0,0.155,533.0
VYG01139,4.6,5203.73,8.0,49.1,28,46.0,0.18,2673.0,0.314,5.0,0.304,242.0
VYG01140,6.2,6256.74,10.0,30.6,56,11.0,0.26,3384.0,0.721,4.0,0.387,986.0
VYG01141,,8149.82,9.0,42.2,62,13.0,0.311,1022.0,0.927,4.0,0.223,1022.0
  VYG01142,6.0,2602.05,8.0,36.3,51,10.0,0.308,3128.0,0.809,5.0,0.505,887.0
VYG01143,4.9,15637.13,14.0,33.9,40,48.0,0.169,4012.0,0.473,4.0,0.333,475.0
VYG01144,4.4,9301.6,13.0,49.8,39,24.0,0.279,4715.0,0.519,3.0,0.685,582.0
VYG01145,3.3,,12.0,47.8,48,30.0,0.171,2774.0,0.729,5.0,0.314,567.0
VYG01146,2.0,4627.62,10.0,36.2,60,-9.0,0.368,3573.0,0.745,6.0,0.377,844.0
VYG01147,4.0,1553.82,11.0,34.6,35,37.0,0.15,3602.0,0.588,6.0,0.7,972.0
VYG01148,3.8,10246.33,10.0,31.8,37,16.0,0.364,3998.0,0.521,6.0,0.375,708.0
VYG01149,3.2,9534.51,8.0,35.3,63,24.0,0.184,1085.0,0.626,6.0,0.198,1123.0
VYG01150,4.3,9045.33,12.0,42.8,81,26.0,0.314,3745.0,0.364,3.0,0.617,367.0
VYG01151,4.9,5338.85,8.0,50.6,48,26.0,0.262,2228.0,0.382,4.0,0.1,926.0
VYG01152,4.1,21093.29,14.0,28.2,57,26.0,0.149,3053.0,0.505,5.0,0.53,
VYG01153,4.7,10744.57,7.0,42.5,28,,0.218,4560.0,0.473,6.0,0.439,908.0
VYG01154,3.5,10542.73,11.0,38.7,20,33.0,0.4,4801.0,0.72,6.0,0.694,601.0
VYG01155,4.1,6284.99,10.0,34.0,30,10.0,0.4,4153.0,0.664,5.0,,629.0
VYG01156,3.0,1987.28,5.0,46.0,64,13.0,0.256,5220.0,0.784,2.0,0.362,770.0
VYG01157,6.0,5393.64,13.0,34.6,49,29.0,0.4,1122.0,0.707,4.0,0.39,544.0
VYG01158,4.6,10167.63,9.0,33.3,53,12.0,0.173,2298.0,0.684,5.0,0.178,853.0
VYG01159,4.9,9092.24,15.0,26.3,74,30.0,0.133,2572.0,0.95,4.0,0.323,919.0
VYG01160,4.1,10880.83,5.0,29.1,37,41.0,0.224,5231.0,0.663,3.0,,776.0
VYG01161,3.1,3422.39,11.0,35.2,26,22.0,0.142,3172.0,0.563,5.0,0.7,583.0
VYG01162,5.3,2851.95,11.0,41.0,57,38.0,0.309,5522.0,0.709,6.0,0.343,1273.0
VYG01163,3.9,3115.85,,49.0,41,23.0,0.4,4417.0,0.86,7.0,0.472,632.0
VYG01164,5.3,4258.75,13.0,47.9,85,31.0,0.23,2373.0,0.712,3.0,0.1,404.0
VYG01165,5.4,6467.0,9.0,27.0,62,40.0,0.286,3399.0,0.507,5.0,0.502,904.0
VYG01166,3.6,6278.68,7.0,28.9,79,34.0,0.076,2451.0,0.645,5.0,0.514,1104.0
VYG01167,5.0,8869.27,10.0,35.4,41,25.0,0.341,2880.0,0.488,5.0,0.199,908.0
VYG01168,6.7,5848.1,12.0,24.9,52,26.0,0.361,2952.0,0.471,6.0,0.236,921.0
VYG01169,3.5,4226.6,6.0,37.3,46,38.0,0.334,2959.0,0.546,4.0,0.52,712.0
VYG01170,4.5,20698.82,12.0,35.1,53,45.0,0.071,3549.0,0.609,6.0,0.667,1209.0
VYG01171,6.9,4355.25,10.0,36.5,78,18.0,0.033,2803.0,0.777,4.0,0.453,
VYG01172,5.4,3923.35,8.0,54.2,64,46.0,0.4,504.0,0.442,5.0,0.321,714.0
VYG01173,4.6,22769.4,12.0,28.5,59,36.0,0.195,2972.0,0.549,5.0,0.543,684.0
VYG01174,3.7,7332.19,10.0,45.9,17,22.0,0.215,2695.0,0.52,6.0,0.354,778.0
VYG01175,2.9,6122.4,,34.4,95,50.0,0.37,4841.0,0.608,4.0,0.452,769.0
VYG01176,3.2,3945.84,10.0,49.9,53,-10.0,0.4,5841.0,0.552,9.0,0.529,721.0
VYG01177,3.6,6012.43,10.0,43.5,37,40.0,0.4,3550.0,0.519,3.0,0.64,948.0
VYG01178,6.8,6828.18,7.0,38.3,83,37.0,0.232,4118.0,0.433,6.0,0.7,269.0
VYG01179,3.7,3203.61,17.0,32.6,53,13.0,0.169,4189.0,0.628,,0.7,962.0
VYG01180,7.2,7450.02,3.0,43.6,59,5.0,0.303,5104.0,0.484,4.0,0.465,802.0
VYG01181,4.4,3512.58,3.0,50.2,51,21.0,0.113,3343.0,0.95,6.0,0.35,648.0
VYG01182,4.6,9689.03,16.0,37.1,30,31.0,0.14,4854.0,0.789,5.0,0.58,307.0
VYG01183,4.1,6683.85,6.0,30.4,45,39.0,0.4,3163.0,0.458,6.0,,
VYG01184,3.9,9073.6,,47.9,51,31.0,0.276,1737.0,0.738,2.0,0.424,690.0
VYG01185,3.9,9086.48,8.0,30.2,24,22.0,0.348,3543.0,0.702,,0.102,599.0
VYG01186,3.9,12352.81,12.0,29.5,78,45.0,0.33,2762.0,0.72,9.0,,398.0
VYG01187,6.9,4794.24,16.0,29.6,54,45.0,0.071,1959.0,0.461,6.0,0.69,834.0
VYG01188,3.1,4917.02,9.0,45.5,60,40.0,0.185,2977.0,0.634,6.0,0.619,821.0
VYG01189,,,8.0,29.6,84,18.0,0.345,4822.0,0.44,5.0,0.296,694.0
VYG01190,4.5,7568.16,15.0,60.9,39,22.0,0.387,4182.0,0.679,4.0,0.151,478.0
VYG01191,6.0,5367.14,11.0,25.9,48,5.0,0.312,4339.0,0.718,8.0,0.376,690.0
VYG01192,3.0,4413.2,7.0,40.0,78,30.0,0.4,1485.0,0.652,2.0,0.573,393.0
VYG01193,2.4,7266.22,8.0,28.6,47,43.0,0.124,,0.551,3.0,0.337,60.0
VYG01194,5.7,4302.76,11.0,55.2,37,19.0,0.193,688.0,0.766,6.0,0.1,492.0
VYG01195,3.8,6943.31,10.0,51.0,52,22.0,0.261,4225.0,0.69,4.0,0.7,703.0
VYG01196,3.9,7306.92,7.0,42.4,67,34.0,0.099,430.0,0.502,,0.542,798.0
VYG01197,5.1,5982.19,14.0,41.3,53,14.0,0.237,4816.0,0.39,,0.451,571.0
VYG01198,4.3,7971.27,3.0,28.6,42,43.0,0.389,2307.0,0.672,6.0,0.669,791.0
VYG01199,,5357.23,6.0,31.7,66,21.0,0.042,4303.0,0.671,6.0,0.537,874.0
VYG01200,4.4,10133.44,4.0,45.1,38,35.0,0.239,5358.0,0.684,6.0,0.33,609.0
VYG01201,4.0,6618.43,17.0,44.2,71,21.0,0.078,6091.0,0.403,3.0,0.319,787.0
VYG01202,5.3,9900.69,10.0,43.8,77,46.0,0.334,5966.0,0.348,5.0,0.1,257.0
VYG01203,4.4,,6.0,29.6,60,19.0,0.367,3401.0,0.55,2.0,,939.0
VYG01204,2.8,,8.0,38.0,74,20.0,0.045,3168.0,0.379,2.0,0.303,525.0
VYG01205,4.0,2277.04,10.0,29.9,90,12.0,0.103,3502.0,0.496,4.0,0.248,784.0
VYG01206,5.4,5087.94,11.0,58.1,37,29.0,0.258,2533.0,0.526,6.0,0.12,1097.0
VYG01207,5.7,3755.08,12.0,36.4,57,41.0,0.287,2998.0,0.73,8.0,0.7,711.0
VYG01208,4.2,3106.22,12.0,41.8,50,45.0,0.118,4594.0,0.772,5.0,0.511,465.0
VYG01209,2.3,7037.11,9.0,30.1,64,41.0,0.4,1427.0,0.489,6.0,0.504,473.0
VYG01210,5.3,2666.58,8.0,20.2,51,39.0,0.159,5741.0,0.691,6.0,,195.0
VYG01211,3.9,4575.65,3.0,44.2,53,11.0,0.274,5287.0,0.432,5.0,0.7,638.0
VYG01212,3.1,3286.07,13.0,46.1,83,23.0,0.285,3762.0,0.529,5.0,0.611,643.0
VYG01213,5.4,11461.07,,36.3,59,7.0,0.314,2397.0,0.663,5.0,0.416,1275.0
VYG01214,4.2,9975.76,7.0,44.9,35,19.0,0.051,2500.0,0.609,5.0,0.3,929.0
VYG01215,3.5,5307.8,,40.4,31,40.0,0.062,3276.0,0.561,,0.7,852.0
VYG01216,5.5,9560.87,6.0,42.7,56,25.0,0.317,3377.0,0.845,3.0,0.385,522.0
VYG01217,5.9,4826.86,5.0,56.8,59,47.0,0.4,4184.0,0.86,4.0,0.321,856.0
VYG01218,5.1,14705.79,11.0,44.9,66,27.0,0.241,2655.0,0.837,5.0,0.109,669.0
VYG01219,3.1,,10.0,46.2,66,19.0,0.264,3423.0,0.527,6.0,0.497,
VYG01220,5.0,8646.38,14.0,26.9,35,23.0,0.126,4231.0,0.647,8.0,0.511,
VYG01221,6.2,5099.45,15.0,35.7,23,19.0,0.249,2646.0,0.694,4.0,0.413,837.0
VYG01222,5.2,7114.51,8.0,36.9,53,24.0,0.4,,0.494,,0.57,60.0
VYG01223,5.4,6248.24,12.0,35.3,38,20.0,0.183,501.0,0.576,4.0,0.185,423.0
VYG01224,4.8,5260.2,13.0,36.5,48,25.0,0.182,2686.0,0.238,4.0,0.574,828.0
VYG01225,3.1,15135.7,13.0,37.6,30,6.0,0.366,2799.0,0.66,2.0,0.223,1499.0
VYG01226,4.5,,6.0,30.0,51,26.0,0.372,3242.0,0.474,4.0,0.1,681.0
VYG01227,2.7,2992.85,12.0,35.7,60,35.0,0.328,4078.0,0.646,7.0,0.344,1292.0
VYG01228,3.2,3553.37,,43.4,39,40.0,0.254,3545.0,0.811,4.0,0.7,977.0
VYG01229,,9055.86,4.0,41.2,82,39.0,0.059,2000.0,0.308,3.0,0.31,983.0
VYG01230,5.6,2822.62,10.0,36.8,62,23.0,0.265,1520.0,0.768,4.0,0.324,1034.0
VYG01231,3.1,10495.0,9.0,42.0,85,41.0,0.4,3659.0,0.891,3.0,0.7,726.0
VYG01232,3.3,3525.03,3.0,12.0,50,15.0,0.357,406.0,0.863,6.0,0.313,1379.0
VYG01233,4.9,4285.8,5.0,42.4,43,20.0,0.4,4767.0,0.694,4.0,0.535,531.0
VYG01234,3.4,4485.61,8.0,17.4,50,35.0,0.387,834.0,0.669,4.0,0.524,326.0
VYG01235,6.5,7784.22,6.0,51.5,72,21.0,0.339,1738.0,0.718,6.0,0.194,1265.0
VYG01236,3.3,4133.05,8.0,43.4,25,43.0,0.052,5935.0,0.747,2.0,0.7,809.0
VYG01237,3.6,2946.21,12.0,35.3,58,44.0,0.4,3298.0,0.651,4.0,0.13,417.0
VYG01238,5.0,5643.76,5.0,41.8,59,22.0,0.204,2834.0,0.499,4.0,0.402,855.0
VYG01239,5.7,7240.3,11.0,35.4,48,47.0,0.329,3890.0,0.427,5.0,0.367,1054.0
VYG01240,4.1,7078.43,9.0,44.8,42,30.0,0.235,2917.0,0.908,,0.7,982.0
VYG01241,5.5,6179.59,11.0,20.7,47,44.0,0.241,3224.0,0.607,6.0,0.503,530.0
VYG01242,7.0,8105.11,7.0,46.9,51,6.0,0.319,4205.0,0.391,4.0,0.189,279.0
VYG01243,5.2,6102.97,11.0,47.0,44,29.0,0.203,3423.0,0.748,3.0,0.265,1161.0
VYG01244,2.3,3589.92,7.0,27.2,46,20.0,0.102,2006.0,0.665,4.0,0.584,1249.0
VYG01245,4.1,16411.68,10.0,49.0,54,46.0,0.239,2585.0,0.773,4.0,0.519,789.0
VYG01246,3.7,6744.18,12.0,39.0,46,25.0,0.127,2920.0,0.741,7.0,0.7,860.0
VYG01247,2.2,7018.71,3.0,44.0,47,10.0,0.245,3977.0,0.728,2.0,0.591,596.0
VYG01248,3.8,8719.04,12.0,18.5,42,43.0,0.197,3077.0,0.606,5.0,0.415,759.0
VYG01249,4.9,2728.3,11.0,54.3,37,32.0,0.4,5501.0,0.661,3.0,0.241,1266.0
VYG01250,4.5,2618.07,14.0,38.7,77,27.0,0.094,4004.0,0.735,4.0,0.378,688.0
VYG01251,3.5,3416.88,10.0,43.8,34,22.0,0.4,3520.0,0.706,3.0,0.7,524.0
VYG01252,6.6,4746.53,14.0,32.9,45,23.0,0.036,3372.0,0.499,5.0,0.373,
VYG01253,4.0,4762.75,13.0,42.0,65,22.0,0.36,2761.0,0.602,6.0,0.289,953.0
VYG01254,3.0,1990.4,9.0,33.6,61,,0.362,3576.0,0.675,5.0,0.461,881.0
VYG01255 ,6.5,8306.95,12.0,36.0,71,26.0,0.221,2705.0,0.532,4.0,0.1,448.0
VYG01256,5.5,3620.27,9.0,37.8,40,12.0,0.024,3994.0,0.543,6.0,0.1,573.0
VYG01257,4.9,12917.37,9.0,41.2,41,36.0,0.4,2756.0,0.669,5.0,0.266,1047.0
VYG01258,4.4,3281.87,6.0,53.6,77,18.0,0.123,2418.0,0.678,7.0,,436.0
VYG01259,6.6,5056.21,6.0,36.3,42,32.0,0.4,2453.0,0.2,5.0,0.45,916.0
VYG01260,5.9,10528.42,,28.1,31,48.0,0.358,3807.0,0.663,8.0,0.493,520.0
VYG01261,6.0,9804.9,10.0,37.3,94,5.0,0.4,2670.0,0.577,5.0,0.7,493.0
VYG01262,5.7,6448.44,13.0,36.0,36,43.0,0.168,3332.0,0.613,5.0,0.385,769.0
VYG01263,3.4,2306.72,6.0,37.0,35,28.0,0.4,2746.0,0.671,6.0,0.297,515.0
VYG01264,5.9,7091.19,12.0,35.8,48,5.0,0.168,3024.0,0.534,5.0,0.467,710.0
VYG01265,6.3,2133.98,14.0,26.5,56,23.0,0.181,3225.0,0.614,7.0,0.643,949.0
VYG01266,4.7,,7.0,37.4,60,31.0,0.087,3207.0,0.512,4.0,0.123,1481.0
VYG01267,5.6,19934.44,7.0,38.1,30,24.0,0.161,1494.0,0.644,4.0,0.665,738.0
VYG01268,7.2,7792.75,10.0,37.9,37,34.0,0.338,3492.0,0.703,3.0,0.509,694.0
VYG01269,5.6,4692.47,8.0,40.1,57,23.0,0.241,2514.0,0.609,7.0,0.305,776.0
VYG01270,6.7,4535.21,5.0,43.2,48,14.0,0.017,5961.0,0.66,9.0,0.499,674.0
VYG01271,5.6,6034.31,16.0,26.8,75,18.0,0.4,5388.0,0.443,5.0,0.1,801.0
VYG01272,5.0,7273.44,6.0,52.0,32,48.0,0.198,4135.0,0.489,5.0,0.674,1354.0
VYG01273,5.6,7446.06,10.0,47.3,60,49.0,0.07,3684.0,0.623,5.0,0.537,329.0
VYG01274,4.1,13446.44,11.0,48.6,58,24.0,0.273,4735.0,0.55,4.0,0.492,765.0
VYG01275,4.9,14216.59,16.0,60.1,70,28.0,0.396,2324.0,0.753,2.0,0.7,1012.0
VYG01276,3.9,5665.47,13.0,48.7,44,43.0,0.15,3723.0,0.757,4.0,0.62,827.0
VYG01277,4.6,13940.84,5.0,38.4,61,33.0,0.349,2254.0,0.779,5.0,0.54,559.0
VYG01278,4.2,10555.71,5.0,50.2,32,34.0,0.4,2643.0,0.589,6.0,0.1,
VYG01279,5.6,3960.16,7.0,47.2,63,31.0,0.153,2709.0,0.473,4.0,0.573,1047.0
VYG01280,5.3,16446.6,13.0,45.0,67,22.0,0.188,4405.0,0.679,7.0,0.499,435.0
VYG01281,3.4,10681.13,10.0,41.8,61,30.0,0.391,6073.0,0.57,7.0,0.502,652.0
VYG01282,3.5,2579.46,6.0,42.0,43,22.0,0.049,4600.0,0.735,5.0,0.341,944.0
VYG01283,3.6,4539.55,11.0,22.5,71,39.0,0.25,2673.0,0.481,5.0,0.187,247.0
VYG01284,4.4,8472.63,9.0,48.7,65,6.0,0.096,2050.0,0.541,6.0,0.224,342.0
VYG01285,3.0,8654.68,12.0,38.9,36,29.0,0.262,3275.0,0.642,3.0,0.111,467.0
VYG01286,3.2,10163.3,12.0,42.2,27,45.0,0.041,4040.0,0.465,4.0,0.666,599.0
VYG01287,5.3,6678.92,8.0,36.7,63,53.0,0.227,3923.0,0.49,10.0,0.7,990.0
VYG01288,5.6,3254.67,11.0,66.3,67,18.0,0.267,4318.0,0.681,5.0,0.581,872.0
VYG01289,4.7,8666.67,6.0,48.8,15,42.0,0.093,4294.0,0.604,4.0,0.193,396.0
VYG01290,2.9,2628.74,7.0,33.6,67,34.0,0.079,2893.0,0.413,3.0,0.234,687.0
VYG01291,1.1,31478.74,3.0,60.1,36,101.0,,7255.0,0.345,17.0,0.516,598.0
VYG01292,2.3,17599.28,2.0,65.3,34,83.0,0.154,4097.0,0.369,17.0,0.61,299.0
VYG01293,2.2,20218.69,7.0,48.4,47,69.0,0.021,3982.0,0.227,17.0,0.497,1065.0
VYG01294,1.5,31474.27,6.0,75.2,25,88.0,,6508.0,0.493,16.0,0.662,825.0
VYG01295,1.7,24423.79,4.0,66.4,46,94.0,0.074,4840.0,0.432,15.0,0.373,1198.0
VYG01296,1.7,39786.16,5.0,66.5,44,79.0,,2659.0,0.1,13.0,0.635,960.0
VYG01297,1.3,18979.36,7.0,96.4,37,103.0,,7062.0,0.354,16.0,0.471,890.0
VYG01298,2.8,24052.91,5.0,93.8,20,97.0,0.02,10542.0,0.225,16.0,0.556,606.0
VYG01299,2.1,20546.08,3.0,74.0,68,45.0,0.065,6287.0,0.411,18.0,,790.0
VYG01300,1.4,28986.11,1.0,95.0,67,121.0,,7309.0,0.354,20.0,0.273,1246.0
VYG01301,1.1,17471.82,2.0,58.2,33,75.0,,4538.0,0.701,22.0,0.831,1231.0
VYG01302,1.2,41904.46,3.0,82.8,27,75.0,,3469.0,0.218,19.0,0.619,925.0
VYG01303,1.7,18655.18,2.0,70.5,59,101.0,0.152,7356.0,0.598,19.0,0.4,964.0
VYG01304,1.7,24671.89,6.0,83.0,50,99.0,0.109,6194.0,0.313,10.0,0.364,586.0
VYG01305,2.3,23442.26,1.0,71.4,38,69.0,0.053,2248.0,0.353,19.0,0.259,817.0
VYG01306,1.0,18159.07,3.0,72.5,35,80.0,0.093,7469.0,0.551,14.0,0.291,956.0
